review_id,product_id,title,author,rating,content,timestamp,profile_id,is_verified,helpful_count,product_attributes
R13A6N7TV0PR3Q,B08X4YMTPM,5.0 out of 5 stars Great speaker!! Highly Recommend!,Susan,5,"Accidentally left my last one at the pool while on vacay. Of course, it disappeared! Bought another one immediately!!! Use it all the time.","Reviewed in the United States August 6, 2024",AE6K4BK32R57RH3P4PRGJ6W3K6PA,1,1,Color: Blue
R1SDVX6075RKD0,B08X4YMTPM,5.0 out of 5 stars Excelente regalo para mi esposo,Itza777,5,"Excelente producto. La compre para regalarsela a mi esposo y le fascino. El sonido excelente, la bocina no pesa asi que es excelente para llevarla a cualquier lugar y facil de usar. Ahora mis hijos quieren que les regale una a cada uno de ellos asi que tendre que compras otras mas.","Reviewed in the United States July 18, 2024",AFCYJKIQAPESZDPAQXFGMUEBAQ7A,1,0,Color: Black
R3PJAJ35S5KGUH,B08X4YMTPM,5.0 out of 5 stars Unexpectedly awesome&,MC,5,"Had heard JBL was good and I liked that it was water resistant. This little thing blast tunes clearly 100 feet away. Connects to a phone immediately when you turn it on. Oh, does your phone need a quick charge? The speaker has you covered. Throw it in a beach bag or backpack. Its half the size of my last Bose speaker - and louder/crisper. Its not inexpensive but its more bang (or bass?) for the buck than I expected.","Reviewed in the United States July 5, 2024",AFY45JB7WKWQQUCRCO3AFZ53MWSA,1,1,Color: Camouflage
R2GEDPDRXH3GXK,B08X4YMTPM,5.0 out of 5 stars High 5,Tammy Johnson,5,My niece is an exercise instructor that has an outside fitness class. You can hear the music in spite of all the outside noises of city life. She loves it.,"Reviewed in the United States July 30, 2024",AHXMA6JWE3CNN4BTVJF2PJIQ3NOQ,1,0,Color: Red
R1STXNJWKQDI80,B08X4YMTPM,5.0 out of 5 stars JBL CHARGES 5 used speaker,mechele s.,5,First time buying a used item came in original box looks looks and performs like brand. New quality of the sound is as described. Kept a charge all day still dont have to recharge after eight hours. This is my second JBL speaker love them.,"Reviewed in the United States July 22, 2024",AHEPA75T7EGIW2LXSTNG42EBAI4Q,1,0,Color: Blue
R3GAP5OP9XH5X,B08X4YMTPM,"5.0 out of 5 stars Great Speaker, Power full and Great sound quality",Zachary,5,I love this speaker for the ability to bring it wherever I want to and I love the quality of sound it has,"Reviewed in the United States August 5, 2024",AFKYN5NHX4UFQMLFE7GED2OKNWAA,1,1,Color: Black
R1JD37R6KVXJ40,B08X4YMTPM,5.0 out of 5 stars Great little speaker!,M. Brown,5,I've used this alot and highly recommend it! Very portable and produces good volume and quality sound.,"Reviewed in the United States August 2, 2024",AHTPKFV7C4VGGH7HUX3KHBNIIQSQ,1,0,Color: Black
R1B28L7CBVTG39,B08X4YMTPM,5.0 out of 5 stars Best ever,charlisa,5,This is the best speaker that I have ever purchased. The sound quality is amazing good quality and easy to travel with,"Reviewed in the United States July 29, 2024",AFSGFBLFHUQNP44NFKB4QRBKXMJQ,1,0,Color: Pink
R2AM1ZLZDV4ZRR,B08X4YMTPM,5.0 out of 5 stars Wow,Donna Hale,5,"Easy bluetooth connectivity, incredible sound, so happy I made this purchase. I bought my son the flip. He loves his as well.","Reviewed in the United States August 5, 2024",AFFP3DUKO32ME7SG5GEWZDM6EYDA,1,0,Color: Black
R38A7AJOLES81D,B08X4YMTPM,5.0 out of 5 stars Awesome sound,K_os70,5,"Had the previous version for about 6 years. Loved it! Unfortunately someone loved it more than I did and helped themselves to it. Bought this one. Great sound, quick connectivity. Item as described.","Reviewed in the United States July 22, 2024",AHLQZD7BI6XXXZP3MWZ3UOTEW7KA,1,0,Color: Black
R2G860XU9O84XO,B08X4YMTPM,5.0 out of 5 stars Just Amazing,Dr. Waleed,5,"I was in a hurry to order this item and did not have time to drive to bestbuy, i was sceptical to order from amazon but it is great and original new. the sound is great much better than flip and bose for a little more price, This item was eligible for setting up a password to receive from amazon driver. I suggest it if you are in an area that are not so safe","Reviewed in the United States July 2, 2024",AHF46KTVVTFTHZXEZP7C7Q332FZQ,1,0,Color: Black
R37PAZ6XWT77IM,B08X4YMTPM,5.0 out of 5 stars Worth it.,Ian,5,"The camo color looks good, matches my hunting cabin. Charges quick, easy to use and connect.","Reviewed in the United States August 4, 2024",AE3MSBXZTP7VZLTWEWD6IC7UK2FQ,1,0,Color: Camouflage
R4HYTFVUJ0AOF,B08X4YMTPM,5.0 out of 5 stars Awesome!,Amazon Customer,5,I have used a Bose speaker for quite some time. On a trip to Mexico a friends JVC Charge 3 blew my Bose speaker away. Then I was on Turks and I knocked my buddys Charge 4 into the pool. The music never stopped and I was sold. I ordered my Charge 5 as soon as I got back and had it 24-hours later. Its the best portable Bluetooth speaker in the market.,"Reviewed in the United States July 6, 2024",AHZAXT2OHYLEFPFEGJJ7PCKCHH4Q,1,0,Color: Black
R3CP73U3BSKR6O,B08X4YMTPM,5.0 out of 5 stars Excelente producto,Gissell C.,5,"Cumple con lo que dice en la descripción, me ha funcionado perfectamente , ya llevo con el más de un año lo he sumergido levemente en el agua y sigue funcionando perfectamente.","Reviewed in the United States July 21, 2024",AGJKGKXCNIX6QJ7IQNL7SDPFSIPA,1,0,Color: Camouflage
R2EWQV3OIJF9AM,B08X4YMTPM,5.0 out of 5 stars JBL,Nixon,5,"Me encantó este parlante su calidad de sonido y materiales de construcción, y también tengo a su hermano mayor un partybox 110 jejeje","Reviewed in the United States August 2, 2024",AHLPEGVQ3CQHFYWJA7IW4R7RBF2Q,1,0,Color: Black
R3M1QJXCSMGD6I,B08X4YMTPM,5.0 out of 5 stars better than Bose,Elizabeth Bell,5,"I did a dry run on the sound for Bluetooth speakers at a local Target store. Out of all of them - Bose, Marshall, Altec and JBL - JBL was by far the clearest and the best. The bass was smooth and the treble did not distort. When I received this one, it was, by far, the easiest Bluetooth I have ever had to connect to my phone. I would recommend this one over Bose any time.","Reviewed in the United States July 4, 2024",AFDOMPOAJFP2RND4EHFPYG2UFKIA,1,2,Color: Red
R2MHCG2E0MY8TA,B08X4YMTPM,5.0 out of 5 stars Sounds boomin!,Jennboss,5,This little speaker has a lot of base! We love it and Im sure its going to get a ton of use! Would recommend,"Reviewed in the United States July 26, 2024",AEEV5G6HFBDS4VMDWUCEMAMODLIA,1,0,Color: Teal
RNB26HGEFKCY,B08X4YMTPM,"4.0 out of 5 stars Great speaker (would be 5 stars), but would not pair with older JBL Charge 4",JP,4,"Wanted to keep it, as it's a great sounding speaker, but friend had a Charge 4 and I wanted to be able to pair with his for stereo. Unfortunately, the Charge 5 uses a different party mode and could not connect. Will have to decide if get an older Charge 4, or if friend can justify getting a Charge 5. Would give it 5 stars if it was compatible with all other JBL speakers.","Reviewed in the United States July 11, 2024",AHHLX3EX5BD3L3ROM6OCMFPCJN6Q,1,1,Color: Black
R3B50FJN1UU9BC,B08X4YMTPM,3.0 out of 5 stars Audio Engineers point of view,Christo,3,"I purchased two of these to work as a stereo pair in my apartment to obtain a nice full sound without having to really crank the volume to have an enjoyable experience and bother the neighbors.Well it all started out great, the white look clean and are small enough to not take up too much visual space. They also sound fantastic for a battery powered speaker, relatively full low end and crisp highs without needing to be EQed. They are setup roughly 15 feet from one another in opposing corners of my studio space. They add presence and a fullness that I was missing from my Notabrick Bluetooth speakers.Now for THE PROBLEMS:I synced the speakers together and switched them to stereo mode from the app with no problem using my iPhone 13 Pro running Bluetooth 5.1. When it was time to connect it to my stationary media hub it was intended for (a 2020 iPad 8th gen) it would only connect one speaker and not allow for a party link or stereo link between the two Charge 5s anymore. It took my some time of testing and no help from the internet to find out that the Bluetooth 4.2 that the iPad uses means the JBLs could no longer connect in a pair. I figured they had their own connection protocol (perhaps wifi 2.4ghz) for party mode. This shared audio functionality will ONLY work if your device that is sending audio is Bluetooth 5.1.SECOND ISSUE:So I put the iPad aside and would only be using my iPhone for music since thats the only way I could get the Stereo mode to function. But after 15-30 minutes of music playback the speakers will disconnect themselves from one another requiring you to manually go to them and reconnect themselves. Every third time or so they will also drop the Bluetooth connection requiring you to forget device on your phone and resync Bluetooth to your host Charge 5 and then relink the speakers.This is all to say that if you want to use more than one speaker, even using a compatible Bluetooth 5.1 device that they are extremely finicky. Using a single Charge 5 has proved to be very reliable, sound great and look great. I am an audiophile and have many thousands of dollars in pro audio.The current tested Firmware version is 0.8.6.0 and has not been updated for over a year so this is unlikely to be fixed.UPDATE: I purchased two Charge 4 speakers to run through all the same testing and scenarios as the newer Charge 5 Models and found that with the exception of the occasional dropout and auto reconnection (perhaps once every two hours or so) these have solved all my issues. In fact, having the Aux plug on this model has also meant I can plugin my DJ decks to them when we are at the park and the primary speaker that is being plugged into will duplicate the signal and send it to the second speaker wirelessly with no issues. There is about one second of lag with this setup so the use of my DJ headphones is a requirement, but I love the added functionality. I also find the battery meters to be much more easy to read on the Charge 4. Finally, I do not know if it's because the transmission power of the Bluetooth 4.2 in the Charge 4 over the Bluetooth 5.1 in the Charge 5, but I find that I get a longer transmission range with no dropouts with the older Charge 4 model. On paper this should be backwards but testing 4 independent units in different scenarios have shown this to be recurring findings for me. I have used the 2020 iPad, iPhone 13 pro and Macbook M1 pro and a HD Firestick as my test subjects.I do notice that the Charge 5 has a slight edge in real world testing for maximum volume and clearly has a crisper high end to it where the Charge 4 sounds a little more round but is still very pleasing to the ear. I suggest to save a ton of money and pickup the Charge 4 if you are planning on using them in a multi speaker setup like me.","Reviewed in the United States December 15, 2023",AE5UFAYXB2EX2T4NQ5HFHWATP6NA,1,20,Color: White
